websites,vendor,product_category,product_type,collection,design_name,design_sku,variant_name,variant_type,sku,description,keywords,images,install_images,price,sale_unit,sale_quantity,minimum_quantity,style,color,substrate,backing,roll_width_inches,roll_length_yards,mural_width_inches,mural_height_inches,tile_width_inches,tile_height_inches,motif_width_inches,motif_height_inches,repeat_match_type,printed_width_inches,weight,application,removability,washability,color_fastness,fire_rating,print_type,margin_trim,print_to_order
"A,H",Astek,Digital,Studio,Marbles,Cremona,AD548,Cremona,Master,AD548,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD548_Cremona_CREMONA.jpg,,7.00,Square Foot,1,1,Faux Finish,Brown,Matte Vinyl,,,,,,,,48,96,,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Reggio Calabria,AD549,Reggio Calabria,Master,AD549,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD549_Reggio_Calabria_REGGIOCALABRIA.jpg,,7.00,Square Foot,1,1,Faux Finish,Black and White,Matte Vinyl,,,,,,,,45.7,96,,45.7,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Pescara,AD550,Pescara,Master,AD550,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD550_Pescara_PESCARA.jpg,,7.00,Square Foot,1,1,Faux Finish,Grey,Matte Vinyl,,,,,,,,52,48,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Reggio Emilia,AD551,Reggio Emilia,Master,AD551,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD551_Reggio_Emilia_REGGIOEMILIA.jpg,,7.00,Square Foot,1,1,Faux Finish,Grey,Matte Vinyl,,,,,,,,52,96,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Pozzuoli,AD552,Pozzuoli,Master,AD552,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD552_Pozzuoli_POZZUOLI.jpg,,7.00,Square Foot,1,1,Faux Finish,Purple,Matte Vinyl,,,,,,,,48,96,,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Treviso,AD553,Treviso,Master,AD553,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD553_Treviso_TREVISO.jpg,,7.00,Square Foot,1,1,Faux Finish,Purple,Matte Vinyl,,,,,,,,48,96,,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,La Spezia,AD554,La Spezia,Master,AD554,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD554_La_Spezia_LASPEZIA.jpg,,7.00,Square Foot,1,1,Faux Finish,Yellow,Matte Vinyl,,,,,,,,40,44,,40,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Cosenza,AD555,Cosenza,Master,AD555,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD555_Cosenza_COSENZA.jpg,,7.00,Square Foot,1,1,Faux Finish,Multi,Matte Vinyl,,,,,,,,52,96,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Terni,AD556,Terni,Master,AD556,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD556_Terni_TERNI.jpg,,7.00,Square Foot,1,1,Faux Finish,Black,Matte Vinyl,,,,,,,,52,96,,52,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
"A,H",Astek,Digital,Studio,Marbles,Pistoia,AD557,Pistoia,Master,AD557,,"stone, mineral, luxe, slab ",https://s3-us-west-2.amazonaws.com/astek-product-images/Marbles/AD557_Pistoia_PISTOIA.jpg,,7.00,Square Foot,1,1,Faux Finish,Black,Matte Vinyl,,,,,,,,48,48,,48,0.1,,Strippable,Washable,,Class A,Digital Print,Untrimmed,Yes
